,Node,Service,Reliability,Flexibility,Time Period,Node Label,Infrastructure Quality,Freight,Timestamp,order_rating,Utilization Rate,Political Stability,Economic Stability,Node Index
354,Denmark,-1,-1,-1,43,3,-1,-1,2023-10-22 00:00:00+00:00,-1,-1,0.797320711,0.830222561,45
355,Denmark,-1,-1,-1,44,3,-1,-1,2023-10-29 00:00:00+00:00,-1,-1,0.793215676,0.821124802,45
356,Denmark,-1,-1,-1,45,3,-1,-1,2023-11-05 00:00:00+00:00,-1,-1,0.791101278,0.822910429,45
357,Denmark,-1,-1,-1,46,3,-1,-1,2023-11-12 00:00:00+00:00,-1,-1,0.780349932,0.815663514,45
358,Denmark,-1,-1,-1,47,3,-1,-1,2023-11-19 00:00:00+00:00,-1,-1,0.785984335,0.819361143,45
359,Denmark,-1,-1,-1,48,3,-1,-1,2023-11-26 00:00:00+00:00,-1,-1,0.797153638,0.832720229,45
360,Denmark,-1,-1,-1,49,3,-1,-1,2023-12-03 00:00:00+00:00,-1,-1,0.79258409,0.822785432,45
361,Denmark,-1,-1,-1,50,3,-1,-1,2023-12-10 00:00:00+00:00,-1,-1,0.780340629,0.821456586,45
362,Denmark,-1,-1,-1,51,3,-1,-1,2023-12-17 00:00:00+00:00,-1,-1,0.795524772,0.832949564,45
363,Denmark,-1,-1,-1,52,3,-1,-1,2023-12-24 00:00:00+00:00,-1,-1,0.781596835,0.822429163,45
2912,Doha International Airport,-1,-1,-1,1,1,5.7,0.790799754,2023-01-01 00:00:00+00:00,-1,-1,-1,-1,46
2913,Doha International Airport,-1,-1,-1,2,1,5.7,0.790299754,2023-01-08 00:00:00+00:00,-1,-1,-1,-1,46
2914,Doha International Airport,-1,-1,-1,3,1,5.7,0.789799754,2023-01-15 00:00:00+00:00,-1,-1,-1,-1,46
2915,Doha International Airport,-1,-1,-1,4,1,5.7,0.789299754,2023-01-22 00:00:00+00:00,-1,-1,-1,-1,46
2916,Doha International Airport,-1,-1,-1,5,1,5.7,0.789799754,2023-01-29 00:00:00+00:00,-1,-1,-1,-1,46
2917,Doha International Airport,-1,-1,-1,6,1,5.7,0.790299754,2023-02-05 00:00:00+00:00,-1,-1,-1,-1,46
2918,Doha International Airport,-1,-1,-1,7,1,5.7,0.790799754,2023-02-12 00:00:00+00:00,-1,-1,-1,-1,46
2919,Doha International Airport,-1,-1,-1,8,1,5.7,0.791299754,2023-02-19 00:00:00+00:00,-1,-1,-1,-1,46
2920,Doha International Airport,-1,-1,-1,9,1,5.7,0.790799754,2023-02-26 00:00:00+00:00,-1,-1,-1,-1,46
2921,Doha International Airport,-1,-1,-1,10,1,5.7,0.790299754,2023-03-05 00:00:00+00:00,-1,-1,-1,-1,46
2922,Doha International Airport,-1,-1,-1,11,1,5.7,0.791299754,2023-03-12 00:00:00+00:00,-1,-1,-1,-1,46
2923,Doha International Airport,-1,-1,-1,12,1,5.7,0.790799754,2023-03-19 00:00:00+00:00,-1,-1,-1,-1,46
2924,Doha International Airport,-1,-1,-1,13,1,5.7,0.790299754,2023-03-26 00:00:00+00:00,-1,-1,-1,-1,46
2925,Doha International Airport,-1,-1,-1,14,1,5.7,0.789799754,2023-04-02 00:00:00+00:00,-1,-1,-1,-1,46
2926,Doha International Airport,-1,-1,-1,15,1,5.7,0.789299754,2023-04-09 00:00:00+00:00,-1,-1,-1,-1,46
2927,Doha International Airport,-1,-1,-1,16,1,5.7,0.789799754,2023-04-16 00:00:00+00:00,-1,-1,-1,-1,46
2928,Doha International Airport,-1,-1,-1,17,1,5.7,0.790299754,2023-04-23 00:00:00+00:00,-1,-1,-1,-1,46
2929,Doha International Airport,-1,-1,-1,18,1,5.7,0.790799754,2023-04-30 00:00:00+00:00,-1,-1,-1,-1,46
2930,Doha International Airport,-1,-1,-1,19,1,5.7,0.791299754,2023-05-07 00:00:00+00:00,-1,-1,-1,-1,46
2931,Doha International Airport,-1,-1,-1,20,1,5.7,0.790799754,2023-05-14 00:00:00+00:00,-1,-1,-1,-1,46
2932,Doha International Airport,-1,-1,-1,21,1,5.7,0.790299754,2023-05-21 00:00:00+00:00,-1,-1,-1,-1,46
2933,Doha International Airport,-1,-1,-1,22,1,5.7,0.791299754,2023-05-28 00:00:00+00:00,-1,-1,-1,-1,46
2934,Doha International Airport,-1,-1,-1,23,1,5.7,0.790799754,2023-06-04 00:00:00+00:00,-1,-1,-1,-1,46
2935,Doha International Airport,-1,-1,-1,24,1,5.7,0.790299754,2023-06-11 00:00:00+00:00,-1,-1,-1,-1,46
2936,Doha International Airport,-1,-1,-1,25,1,5.7,0.789799754,2023-06-18 00:00:00+00:00,-1,-1,-1,-1,46
2937,Doha International Airport,-1,-1,-1,26,1,5.7,0.789299754,2023-06-25 00:00:00+00:00,-1,-1,-1,-1,46
2938,Doha International Airport,-1,-1,-1,27,1,5.7,0.789799754,2023-07-02 00:00:00+00:00,-1,-1,-1,-1,46
2939,Doha International Airport,-1,-1,-1,28,1,5.7,0.790299754,2023-07-09 00:00:00+00:00,-1,-1,-1,-1,46
2940,Doha International Airport,-1,-1,-1,29,1,5.7,0.790799754,2023-07-16 00:00:00+00:00,-1,-1,-1,-1,46
2941,Doha International Airport,-1,-1,-1,30,1,5.7,0.791299754,2023-07-23 00:00:00+00:00,-1,-1,-1,-1,46
2942,Doha International Airport,-1,-1,-1,31,1,5.7,0.790799754,2023-07-30 00:00:00+00:00,-1,-1,-1,-1,46
2943,Doha International Airport,-1,-1,-1,32,1,5.7,0.790299754,2023-08-06 00:00:00+00:00,-1,-1,-1,-1,46
2944,Doha International Airport,-1,-1,-1,33,1,5.7,0.791299754,2023-08-13 00:00:00+00:00,-1,-1,-1,-1,46
2945,Doha International Airport,-1,-1,-1,34,1,5.7,0.790799754,2023-08-20 00:00:00+00:00,-1,-1,-1,-1,46
2946,Doha International Airport,-1,-1,-1,35,1,5.7,0.790299754,2023-08-27 00:00:00+00:00,-1,-1,-1,-1,46
2947,Doha International Airport,-1,-1,-1,36,1,5.7,0.789799754,2023-09-03 00:00:00+00:00,-1,-1,-1,-1,46
2948,Doha International Airport,-1,-1,-1,37,1,5.7,0.789299754,2023-09-10 00:00:00+00:00,-1,-1,-1,-1,46
2949,Doha International Airport,-1,-1,-1,38,1,5.7,0.789799754,2023-09-17 00:00:00+00:00,-1,-1,-1,-1,46
2950,Doha International Airport,-1,-1,-1,39,1,5.7,0.790299754,2023-09-24 00:00:00+00:00,-1,-1,-1,-1,46
2951,Doha International Airport,-1,-1,-1,40,1,5.7,0.790799754,2023-10-01 00:00:00+00:00,-1,-1,-1,-1,46
2952,Doha International Airport,-1,-1,-1,41,1,5.7,0.791299754,2023-10-08 00:00:00+00:00,-1,-1,-1,-1,46
2953,Doha International Airport,-1,-1,-1,42,1,5.7,0.790799754,2023-10-15 00:00:00+00:00,-1,-1,-1,-1,46
2954,Doha International Airport,-1,-1,-1,43,1,5.7,0.790299754,2023-10-22 00:00:00+00:00,-1,-1,-1,-1,46
2955,Doha International Airport,-1,-1,-1,44,1,5.7,0.791299754,2023-10-29 00:00:00+00:00,-1,-1,-1,-1,46
2956,Doha International Airport,-1,-1,-1,45,1,5.7,0.790799754,2023-11-05 00:00:00+00:00,-1,-1,-1,-1,46
2957,Doha International Airport,-1,-1,-1,46,1,5.7,0.790299754,2023-11-12 00:00:00+00:00,-1,-1,-1,-1,46
2958,Doha International Airport,-1,-1,-1,47,1,5.7,0.789799754,2023-11-19 00:00:00+00:00,-1,-1,-1,-1,46
2959,Doha International Airport,-1,-1,-1,48,1,5.7,0.789299754,2023-11-26 00:00:00+00:00,-1,-1,-1,-1,46
2960,Doha International Airport,-1,-1,-1,49,1,5.7,0.789799754,2023-12-03 00:00:00+00:00,-1,-1,-1,-1,46
2961,Doha International Airport,-1,-1,-1,50,1,5.7,0.790299754,2023-12-10 00:00:00+00:00,-1,-1,-1,-1,46
2962,Doha International Airport,-1,-1,-1,51,1,5.7,0.790799754,2023-12-17 00:00:00+00:00,-1,-1,-1,-1,46
2963,Doha International Airport,-1,-1,-1,52,1,5.7,0.791299754,2023-12-24 00:00:00+00:00,-1,-1,-1,-1,46
3120,Dong Hoi Airport,-1,-1,-1,1,1,4,0.001777601,2023-01-01 00:00:00+00:00,-1,-1,-1,-1,47
3121,Dong Hoi Airport,-1,-1,-1,2,1,4,0.001277601,2023-01-08 00:00:00+00:00,-1,-1,-1,-1,47
3122,Dong Hoi Airport,-1,-1,-1,3,1,4,0.000777601,2023-01-15 00:00:00+00:00,-1,-1,-1,-1,47
3123,Dong Hoi Airport,-1,-1,-1,4,1,4,0.000277601,2023-01-22 00:00:00+00:00,-1,-1,-1,-1,47
3124,Dong Hoi Airport,-1,-1,-1,5,1,4,-0.000222399,2023-01-29 00:00:00+00:00,-1,-1,-1,-1,47
3125,Dong Hoi Airport,-1,-1,-1,6,1,4,0.000277601,2023-02-05 00:00:00+00:00,-1,-1,-1,-1,47
3126,Dong Hoi Airport,-1,-1,-1,7,1,4,0.000777601,2023-02-12 00:00:00+00:00,-1,-1,-1,-1,47
3127,Dong Hoi Airport,-1,-1,-1,8,1,4,0.001277601,2023-02-19 00:00:00+00:00,-1,-1,-1,-1,47
3128,Dong Hoi Airport,-1,-1,-1,9,1,4,0.001777601,2023-02-26 00:00:00+00:00,-1,-1,-1,-1,47
3129,Dong Hoi Airport,-1,-1,-1,10,1,4,0.001277601,2023-03-05 00:00:00+00:00,-1,-1,-1,-1,47
3130,Dong Hoi Airport,-1,-1,-1,11,1,4,0.000777601,2023-03-12 00:00:00+00:00,-1,-1,-1,-1,47
3131,Dong Hoi Airport,-1,-1,-1,12,1,4,0.001777601,2023-03-19 00:00:00+00:00,-1,-1,-1,-1,47
3132,Dong Hoi Airport,-1,-1,-1,13,1,4,0.001277601,2023-03-26 00:00:00+00:00,-1,-1,-1,-1,47
3133,Dong Hoi Airport,-1,-1,-1,14,1,4,0.000777601,2023-04-02 00:00:00+00:00,-1,-1,-1,-1,47
3134,Dong Hoi Airport,-1,-1,-1,15,1,4,0.000277601,2023-04-09 00:00:00+00:00,-1,-1,-1,-1,47
3135,Dong Hoi Airport,-1,-1,-1,16,1,4,-0.000222399,2023-04-16 00:00:00+00:00,-1,-1,-1,-1,47
3136,Dong Hoi Airport,-1,-1,-1,17,1,4,0.000277601,2023-04-23 00:00:00+00:00,-1,-1,-1,-1,47
3137,Dong Hoi Airport,-1,-1,-1,18,1,4,0.000777601,2023-04-30 00:00:00+00:00,-1,-1,-1,-1,47
3138,Dong Hoi Airport,-1,-1,-1,19,1,4,0.001277601,2023-05-07 00:00:00+00:00,-1,-1,-1,-1,47
3139,Dong Hoi Airport,-1,-1,-1,20,1,4,0.001777601,2023-05-14 00:00:00+00:00,-1,-1,-1,-1,47
3140,Dong Hoi Airport,-1,-1,-1,21,1,4,0.001277601,2023-05-21 00:00:00+00:00,-1,-1,-1,-1,47
3141,Dong Hoi Airport,-1,-1,-1,22,1,4,0.000777601,2023-05-28 00:00:00+00:00,-1,-1,-1,-1,47
3142,Dong Hoi Airport,-1,-1,-1,23,1,4,0.001777601,2023-06-04 00:00:00+00:00,-1,-1,-1,-1,47
3143,Dong Hoi Airport,-1,-1,-1,24,1,4,0.001277601,2023-06-11 00:00:00+00:00,-1,-1,-1,-1,47
3144,Dong Hoi Airport,-1,-1,-1,25,1,4,0.000777601,2023-06-18 00:00:00+00:00,-1,-1,-1,-1,47
3145,Dong Hoi Airport,-1,-1,-1,26,1,4,0.000277601,2023-06-25 00:00:00+00:00,-1,-1,-1,-1,47
3146,Dong Hoi Airport,-1,-1,-1,27,1,4,-0.000222399,2023-07-02 00:00:00+00:00,-1,-1,-1,-1,47
3147,Dong Hoi Airport,-1,-1,-1,28,1,4,0.000277601,2023-07-09 00:00:00+00:00,-1,-1,-1,-1,47
3148,Dong Hoi Airport,-1,-1,-1,29,1,4,0.000777601,2023-07-16 00:00:00+00:00,-1,-1,-1,-1,47
3149,Dong Hoi Airport,-1,-1,-1,30,1,4,0.001277601,2023-07-23 00:00:00+00:00,-1,-1,-1,-1,47
3150,Dong Hoi Airport,-1,-1,-1,31,1,4,0.001777601,2023-07-30 00:00:00+00:00,-1,-1,-1,-1,47
3151,Dong Hoi Airport,-1,-1,-1,32,1,4,0.001277601,2023-08-06 00:00:00+00:00,-1,-1,-1,-1,47
3152,Dong Hoi Airport,-1,-1,-1,33,1,4,0.000777601,2023-08-13 00:00:00+00:00,-1,-1,-1,-1,47
3153,Dong Hoi Airport,-1,-1,-1,34,1,4,0.001777601,2023-08-20 00:00:00+00:00,-1,-1,-1,-1,47
3154,Dong Hoi Airport,-1,-1,-1,35,1,4,0.001277601,2023-08-27 00:00:00+00:00,-1,-1,-1,-1,47
3155,Dong Hoi Airport,-1,-1,-1,36,1,4,0.000777601,2023-09-03 00:00:00+00:00,-1,-1,-1,-1,47
3156,Dong Hoi Airport,-1,-1,-1,37,1,4,0.000277601,2023-09-10 00:00:00+00:00,-1,-1,-1,-1,47
3157,Dong Hoi Airport,-1,-1,-1,38,1,4,-0.000222399,2023-09-17 00:00:00+00:00,-1,-1,-1,-1,47
3158,Dong Hoi Airport,-1,-1,-1,39,1,4,0.000277601,2023-09-24 00:00:00+00:00,-1,-1,-1,-1,47
3159,Dong Hoi Airport,-1,-1,-1,40,1,4,0.000777601,2023-10-01 00:00:00+00:00,-1,-1,-1,-1,47
3160,Dong Hoi Airport,-1,-1,-1,41,1,4,0.001277601,2023-10-08 00:00:00+00:00,-1,-1,-1,-1,47
3161,Dong Hoi Airport,-1,-1,-1,42,1,4,0.001777601,2023-10-15 00:00:00+00:00,-1,-1,-1,-1,47
3162,Dong Hoi Airport,-1,-1,-1,43,1,4,0.001277601,2023-10-22 00:00:00+00:00,-1,-1,-1,-1,47
3163,Dong Hoi Airport,-1,-1,-1,44,1,4,0.000777601,2023-10-29 00:00:00+00:00,-1,-1,-1,-1,47
3164,Dong Hoi Airport,-1,-1,-1,45,1,4,0.001777601,2023-11-05 00:00:00+00:00,-1,-1,-1,-1,47
3165,Dong Hoi Airport,-1,-1,-1,46,1,4,0.001277601,2023-11-12 00:00:00+00:00,-1,-1,-1,-1,47
3166,Dong Hoi Airport,-1,-1,-1,47,1,4,0.000777601,2023-11-19 00:00:00+00:00,-1,-1,-1,-1,47
3167,Dong Hoi Airport,-1,-1,-1,48,1,4,0.000277601,2023-11-26 00:00:00+00:00,-1,-1,-1,-1,47
3168,Dong Hoi Airport,-1,-1,-1,49,1,4,-0.000222399,2023-12-03 00:00:00+00:00,-1,-1,-1,-1,47
3169,Dong Hoi Airport,-1,-1,-1,50,1,4,0.000277601,2023-12-10 00:00:00+00:00,-1,-1,-1,-1,47
3170,Dong Hoi Airport,-1,-1,-1,51,1,4,0.000777601,2023-12-17 00:00:00+00:00,-1,-1,-1,-1,47
3171,Dong Hoi Airport,-1,-1,-1,52,1,4,0.001277601,2023-12-24 00:00:00+00:00,-1,-1,-1,-1,47
3328,Eagle River Union Airport,-1,-1,-1,1,1,5.8,0.003867518,2023-01-01 00:00:00+00:00,-1,-1,-1,-1,48
3329,Eagle River Union Airport,-1,-1,-1,2,1,5.8,0.004867518,2023-01-08 00:00:00+00:00,-1,-1,-1,-1,48
3330,Eagle River Union Airport,-1,-1,-1,3,1,5.8,0.004367518,2023-01-15 00:00:00+00:00,-1,-1,-1,-1,48
3331,Eagle River Union Airport,-1,-1,-1,4,1,5.8,0.003867518,2023-01-22 00:00:00+00:00,-1,-1,-1,-1,48
3332,Eagle River Union Airport,-1,-1,-1,5,1,5.8,0.003367518,2023-01-29 00:00:00+00:00,-1,-1,-1,-1,48
3333,Eagle River Union Airport,-1,-1,-1,6,1,5.8,0.002867518,2023-02-05 00:00:00+00:00,-1,-1,-1,-1,48
3334,Eagle River Union Airport,-1,-1,-1,7,1,5.8,0.003367518,2023-02-12 00:00:00+00:00,-1,-1,-1,-1,48
3335,Eagle River Union Airport,-1,-1,-1,8,1,5.8,0.003867518,2023-02-19 00:00:00+00:00,-1,-1,-1,-1,48
3336,Eagle River Union Airport,-1,-1,-1,9,1,5.8,0.004367518,2023-02-26 00:00:00+00:00,-1,-1,-1,-1,48
3337,Eagle River Union Airport,-1,-1,-1,10,1,5.8,0.004867518,2023-03-05 00:00:00+00:00,-1,-1,-1,-1,48
3338,Eagle River Union Airport,-1,-1,-1,11,1,5.8,0.004367518,2023-03-12 00:00:00+00:00,-1,-1,-1,-1,48
3339,Eagle River Union Airport,-1,-1,-1,12,1,5.8,0.003867518,2023-03-19 00:00:00+00:00,-1,-1,-1,-1,48
3340,Eagle River Union Airport,-1,-1,-1,13,1,5.8,0.004867518,2023-03-26 00:00:00+00:00,-1,-1,-1,-1,48
3341,Eagle River Union Airport,-1,-1,-1,14,1,5.8,0.004367518,2023-04-02 00:00:00+00:00,-1,-1,-1,-1,48
3342,Eagle River Union Airport,-1,-1,-1,15,1,5.8,0.003867518,2023-04-09 00:00:00+00:00,-1,-1,-1,-1,48
3343,Eagle River Union Airport,-1,-1,-1,16,1,5.8,0.003367518,2023-04-16 00:00:00+00:00,-1,-1,-1,-1,48
3344,Eagle River Union Airport,-1,-1,-1,17,1,5.8,0.002867518,2023-04-23 00:00:00+00:00,-1,-1,-1,-1,48
3345,Eagle River Union Airport,-1,-1,-1,18,1,5.8,0.003367518,2023-04-30 00:00:00+00:00,-1,-1,-1,-1,48
3346,Eagle River Union Airport,-1,-1,-1,19,1,5.8,0.003867518,2023-05-07 00:00:00+00:00,-1,-1,-1,-1,48
3347,Eagle River Union Airport,-1,-1,-1,20,1,5.8,0.004367518,2023-05-14 00:00:00+00:00,-1,-1,-1,-1,48
3348,Eagle River Union Airport,-1,-1,-1,21,1,5.8,0.004867518,2023-05-21 00:00:00+00:00,-1,-1,-1,-1,48
3349,Eagle River Union Airport,-1,-1,-1,22,1,5.8,0.004367518,2023-05-28 00:00:00+00:00,-1,-1,-1,-1,48
3350,Eagle River Union Airport,-1,-1,-1,23,1,5.8,0.003867518,2023-06-04 00:00:00+00:00,-1,-1,-1,-1,48
3351,Eagle River Union Airport,-1,-1,-1,24,1,5.8,0.004867518,2023-06-11 00:00:00+00:00,-1,-1,-1,-1,48
3352,Eagle River Union Airport,-1,-1,-1,25,1,5.8,0.004367518,2023-06-18 00:00:00+00:00,-1,-1,-1,-1,48
3353,Eagle River Union Airport,-1,-1,-1,26,1,5.8,0.003867518,2023-06-25 00:00:00+00:00,-1,-1,-1,-1,48
3354,Eagle River Union Airport,-1,-1,-1,27,1,5.8,0.003367518,2023-07-02 00:00:00+00:00,-1,-1,-1,-1,48
3355,Eagle River Union Airport,-1,-1,-1,28,1,5.8,0.002867518,2023-07-09 00:00:00+00:00,-1,-1,-1,-1,48
3356,Eagle River Union Airport,-1,-1,-1,29,1,5.8,0.003367518,2023-07-16 00:00:00+00:00,-1,-1,-1,-1,48
3357,Eagle River Union Airport,-1,-1,-1,30,1,5.8,0.003867518,2023-07-23 00:00:00+00:00,-1,-1,-1,-1,48
3358,Eagle River Union Airport,-1,-1,-1,31,1,5.8,0.004367518,2023-07-30 00:00:00+00:00,-1,-1,-1,-1,48
3359,Eagle River Union Airport,-1,-1,-1,32,1,5.8,0.004867518,2023-08-06 00:00:00+00:00,-1,-1,-1,-1,48
3360,Eagle River Union Airport,-1,-1,-1,33,1,5.8,0.004367518,2023-08-13 00:00:00+00:00,-1,-1,-1,-1,48
3361,Eagle River Union Airport,-1,-1,-1,34,1,5.8,0.003867518,2023-08-20 00:00:00+00:00,-1,-1,-1,-1,48
3362,Eagle River Union Airport,-1,-1,-1,35,1,5.8,0.004867518,2023-08-27 00:00:00+00:00,-1,-1,-1,-1,48
3363,Eagle River Union Airport,-1,-1,-1,36,1,5.8,0.004367518,2023-09-03 00:00:00+00:00,-1,-1,-1,-1,48
3364,Eagle River Union Airport,-1,-1,-1,37,1,5.8,0.003867518,2023-09-10 00:00:00+00:00,-1,-1,-1,-1,48
3365,Eagle River Union Airport,-1,-1,-1,38,1,5.8,0.003367518,2023-09-17 00:00:00+00:00,-1,-1,-1,-1,48
3366,Eagle River Union Airport,-1,-1,-1,39,1,5.8,0.002867518,2023-09-24 00:00:00+00:00,-1,-1,-1,-1,48
3367,Eagle River Union Airport,-1,-1,-1,40,1,5.8,0.003367518,2023-10-01 00:00:00+00:00,-1,-1,-1,-1,48
3368,Eagle River Union Airport,-1,-1,-1,41,1,5.8,0.003867518,2023-10-08 00:00:00+00:00,-1,-1,-1,-1,48
3369,Eagle River Union Airport,-1,-1,-1,42,1,5.8,0.004367518,2023-10-15 00:00:00+00:00,-1,-1,-1,-1,48
3370,Eagle River Union Airport,-1,-1,-1,43,1,5.8,0.004867518,2023-10-22 00:00:00+00:00,-1,-1,-1,-1,48
3371,Eagle River Union Airport,-1,-1,-1,44,1,5.8,0.004367518,2023-10-29 00:00:00+00:00,-1,-1,-1,-1,48
3372,Eagle River Union Airport,-1,-1,-1,45,1,5.8,0.003867518,2023-11-05 00:00:00+00:00,-1,-1,-1,-1,48
3373,Eagle River Union Airport,-1,-1,-1,46,1,5.8,0.004867518,2023-11-12 00:00:00+00:00,-1,-1,-1,-1,48
3374,Eagle River Union Airport,-1,-1,-1,47,1,5.8,0.004367518,2023-11-19 00:00:00+00:00,-1,-1,-1,-1,48
3375,Eagle River Union Airport,-1,-1,-1,48,1,5.8,0.003867518,2023-11-26 00:00:00+00:00,-1,-1,-1,-1,48
3376,Eagle River Union Airport,-1,-1,-1,49,1,5.8,0.003367518,2023-12-03 00:00:00+00:00,-1,-1,-1,-1,48
3377,Eagle River Union Airport,-1,-1,-1,50,1,5.8,0.002867518,2023-12-10 00:00:00+00:00,-1,-1,-1,-1,48
3378,Eagle River Union Airport,-1,-1,-1,51,1,5.8,0.003367518,2023-12-17 00:00:00+00:00,-1,-1,-1,-1,48
3379,Eagle River Union Airport,-1,-1,-1,52,1,5.8,0.003867518,2023-12-24 00:00:00+00:00,-1,-1,-1,-1,48
2392,Eggenfelden Airport,-1,-1,-1,1,1,5.5,0.001496646,2023-01-01 00:00:00+00:00,-1,-1,-1,-1,49
2393,Eggenfelden Airport,-1,-1,-1,2,1,5.5,0.000996646,2023-01-08 00:00:00+00:00,-1,-1,-1,-1,49
2394,Eggenfelden Airport,-1,-1,-1,3,1,5.5,0.001996646,2023-01-15 00:00:00+00:00,-1,-1,-1,-1,49
2395,Eggenfelden Airport,-1,-1,-1,4,1,5.5,0.001496646,2023-01-22 00:00:00+00:00,-1,-1,-1,-1,49
2396,Eggenfelden Airport,-1,-1,-1,5,1,5.5,0.000996646,2023-01-29 00:00:00+00:00,-1,-1,-1,-1,49
2397,Eggenfelden Airport,-1,-1,-1,6,1,5.5,0.000496646,2023-02-05 00:00:00+00:00,-1,-1,-1,-1,49
2398,Eggenfelden Airport,-1,-1,-1,7,1,5.5,-3.35E-06,2023-02-12 00:00:00+00:00,-1,-1,-1,-1,49
2399,Eggenfelden Airport,-1,-1,-1,8,1,5.5,0.000496646,2023-02-19 00:00:00+00:00,-1,-1,-1,-1,49
2400,Eggenfelden Airport,-1,-1,-1,9,1,5.5,0.000996646,2023-02-26 00:00:00+00:00,-1,-1,-1,-1,49
2401,Eggenfelden Airport,-1,-1,-1,10,1,5.5,0.001496646,2023-03-05 00:00:00+00:00,-1,-1,-1,-1,49
2402,Eggenfelden Airport,-1,-1,-1,11,1,5.5,0.001996646,2023-03-12 00:00:00+00:00,-1,-1,-1,-1,49
2403,Eggenfelden Airport,-1,-1,-1,12,1,5.5,0.001496646,2023-03-19 00:00:00+00:00,-1,-1,-1,-1,49
2404,Eggenfelden Airport,-1,-1,-1,13,1,5.5,0.000996646,2023-03-26 00:00:00+00:00,-1,-1,-1,-1,49
2405,Eggenfelden Airport,-1,-1,-1,14,1,5.5,0.001996646,2023-04-02 00:00:00+00:00,-1,-1,-1,-1,49
2406,Eggenfelden Airport,-1,-1,-1,15,1,5.5,0.001496646,2023-04-09 00:00:00+00:00,-1,-1,-1,-1,49
2407,Eggenfelden Airport,-1,-1,-1,16,1,5.5,0.000996646,2023-04-16 00:00:00+00:00,-1,-1,-1,-1,49
2408,Eggenfelden Airport,-1,-1,-1,17,1,5.5,0.000496646,2023-04-23 00:00:00+00:00,-1,-1,-1,-1,49
2409,Eggenfelden Airport,-1,-1,-1,18,1,5.5,-3.35E-06,2023-04-30 00:00:00+00:00,-1,-1,-1,-1,49
2410,Eggenfelden Airport,-1,-1,-1,19,1,5.5,0.000496646,2023-05-07 00:00:00+00:00,-1,-1,-1,-1,49
2411,Eggenfelden Airport,-1,-1,-1,20,1,5.5,0.000996646,2023-05-14 00:00:00+00:00,-1,-1,-1,-1,49
2412,Eggenfelden Airport,-1,-1,-1,21,1,5.5,0.001496646,2023-05-21 00:00:00+00:00,-1,-1,-1,-1,49
2413,Eggenfelden Airport,-1,-1,-1,22,1,5.5,0.001996646,2023-05-28 00:00:00+00:00,-1,-1,-1,-1,49
2414,Eggenfelden Airport,-1,-1,-1,23,1,5.5,0.001496646,2023-06-04 00:00:00+00:00,-1,-1,-1,-1,49
2415,Eggenfelden Airport,-1,-1,-1,24,1,5.5,0.000996646,2023-06-11 00:00:00+00:00,-1,-1,-1,-1,49
2416,Eggenfelden Airport,-1,-1,-1,25,1,5.5,0.001996646,2023-06-18 00:00:00+00:00,-1,-1,-1,-1,49
2417,Eggenfelden Airport,-1,-1,-1,26,1,5.5,0.001496646,2023-06-25 00:00:00+00:00,-1,-1,-1,-1,49
2418,Eggenfelden Airport,-1,-1,-1,27,1,5.5,0.000996646,2023-07-02 00:00:00+00:00,-1,-1,-1,-1,49
2419,Eggenfelden Airport,-1,-1,-1,28,1,5.5,0.000496646,2023-07-09 00:00:00+00:00,-1,-1,-1,-1,49
2420,Eggenfelden Airport,-1,-1,-1,29,1,5.5,-3.35E-06,2023-07-16 00:00:00+00:00,-1,-1,-1,-1,49
2421,Eggenfelden Airport,-1,-1,-1,30,1,5.5,0.000496646,2023-07-23 00:00:00+00:00,-1,-1,-1,-1,49
2422,Eggenfelden Airport,-1,-1,-1,31,1,5.5,0.000996646,2023-07-30 00:00:00+00:00,-1,-1,-1,-1,49
2423,Eggenfelden Airport,-1,-1,-1,32,1,5.5,0.001496646,2023-08-06 00:00:00+00:00,-1,-1,-1,-1,49
2424,Eggenfelden Airport,-1,-1,-1,33,1,5.5,0.001996646,2023-08-13 00:00:00+00:00,-1,-1,-1,-1,49
2425,Eggenfelden Airport,-1,-1,-1,34,1,5.5,0.001496646,2023-08-20 00:00:00+00:00,-1,-1,-1,-1,49
2426,Eggenfelden Airport,-1,-1,-1,35,1,5.5,0.000996646,2023-08-27 00:00:00+00:00,-1,-1,-1,-1,49
2427,Eggenfelden Airport,-1,-1,-1,36,1,5.5,0.001996646,2023-09-03 00:00:00+00:00,-1,-1,-1,-1,49
2428,Eggenfelden Airport,-1,-1,-1,37,1,5.5,0.001496646,2023-09-10 00:00:00+00:00,-1,-1,-1,-1,49
2429,Eggenfelden Airport,-1,-1,-1,38,1,5.5,0.000996646,2023-09-17 00:00:00+00:00,-1,-1,-1,-1,49
2430,Eggenfelden Airport,-1,-1,-1,39,1,5.5,0.000496646,2023-09-24 00:00:00+00:00,-1,-1,-1,-1,49
2431,Eggenfelden Airport,-1,-1,-1,40,1,5.5,-3.35E-06,2023-10-01 00:00:00+00:00,-1,-1,-1,-1,49
2432,Eggenfelden Airport,-1,-1,-1,41,1,5.5,0.000496646,2023-10-08 00:00:00+00:00,-1,-1,-1,-1,49
2433,Eggenfelden Airport,-1,-1,-1,42,1,5.5,0.000996646,2023-10-15 00:00:00+00:00,-1,-1,-1,-1,49
2434,Eggenfelden Airport,-1,-1,-1,43,1,5.5,0.001496646,2023-10-22 00:00:00+00:00,-1,-1,-1,-1,49
